pH,temperature_C,ascorbic_conc_M,ascorbic_g_per_L,ascorbic_percent_wv
3.9911382606428294,27.91974425141374,0.0003040135614547234,0.05354286844340588,0.0053542868443405885
4.373450415020765,27.838241093757134,7.914020193628999e-05,0.013938172365019394,0.0013938172365019394
4.766436699372612,24.38386258584193,2.0801285515394614e-05,0.0036635224049712998,0.00036635224049713
3.1251925906555424,24.762573085867256,0.00951892507857948,1.6764730848394183,0.16764730848394183
3.9133356585410257,29.947017489350248,0.00031919917224036953,0.05621735821497388,0.0056217358214973884
4.499824369215931,26.74597476979024,4.65370772262186e-05,0.00819611004108162,0.000819611004108162
4.234216896525421,28.146384431178827,0.00010224847978375934,0.018008002259515696,0.0018008002259515695
3.740199093449757,29.025539692192318,0.0008155011494365864,0.1436260624387716,0.01436260624387716
4.574834360450845,27.87589836229339,3.831335500199246e-05,0.006747748082950912,0.0006747748082950912
3.186830605193131,21.851793449535677,0.00671161656873377,1.1820499100853916,0.11820499100853916
3.400860536396623,25.62170733737572,0.003185036755306443,0.5609486733445708,0.05609486733445708
3.3694219454116996,21.018941573145447,0.00236716076898092,0.41690435463291964,0.041690435463291965
3.919845126752155,26.529221265639983,0.0002666287835348415,0.046958661356156284,0.004695866135615628
3.6257743402322933,29.55349428187811,0.0011752200016514793,0.20697974669085856,0.020697974669085857
3.6842250309288023,25.127320643001113,0.0008462979666292942,0.14904999788275128,0.014904999788275128
3.5679791800496594,24.32972492867767,0.0013947416983739686,0.24564190791762336,0.024564190791762336
4.770965216891942,20.35842751418163,1.89961792842338e-05,0.003345607095539257,0.00033456070955392573
4.01319740043021,29.597745223292204,0.00023559410921108583,0.041492834514256435,0.0041492834514256435
4.992046623231399,21.030026841301588,1.3719136391443113e-05,0.002416214301260961,0.00024162143012609609
3.8805113807463725,20.41079093304847,0.00042674624020611675,0.07515854782510129,0.0075158547825101285
4.203571416219104,22.460666115049385,0.00012261454776958805,0.021594874153179847,0.0021594874153179847
4.634652986502185,20.655304339183825,2.99867792970708e-05,0.00528127156980011,0.000528127156980011
4.7465898076741695,24.551178424117623,2.193965497229015e-05,0.0038640120337197414,0.00038640120337197413
3.611869671075813,25.160878012571125,0.000869414918708342,0.1531213554829132,0.01531213554829132
4.587536491513487,23.12569949028584,3.6555842387273724e-05,0.0064382149612466485,0.0006438214961246648
3.100711985416694,20.50960482574886,0.011295264121333835,1.989321917049315,0.1989321917049315
3.640858306708668,21.116003682492266,0.0008269928619166058,0.14564998284075262,0.014564998284075262
4.141079126884278,23.84504377989928,0.0001395308869705353,0.02457417981325068,0.002457417981325068
3.6348838817159477,20.60528450826536,0.0008912942851290744,0.15697474949693258,0.015697474949693258
4.957431566513925,26.981897256099135,1.1891941781589734e-05,0.002094408786573584,0.00020944087865735838
3.0197744510004796,22.070205415248118,0.01456281738907018,2.56480339856304,0.256480339856304
3.8163829562005605,23.020715687836386,0.0003904822902851776,0.06877174096502549,0.006877174096502549
3.340750123712268,23.941257771780975,0.003828478829727117,0.6742716914915399,0.06742716914915399
4.838145289782863,24.16609633069148,1.875033363374611e-05,0.003302308759575365,0.00033023087595753653
3.862744300946374,20.016607076748006,0.00040361982685803834,0.07108552390623771,0.007108552390623771
3.787846396094742,21.120703709986977,0.00041622971473947865,0.07330637735991698,0.007330637735991697
3.02369829719445,28.627645637408783,0.012440198249595425,2.1909677157187466,0.21909677157187465
3.7427312132262665,20.01233062511908,0.0007703756955325741,0.13567856749719695,0.013567856749719696
3.813128629323832,25.08167355812875,0.0003651867598905739,0.06431669215192788,0.006431669215192788
4.3319081313194365,24.89502006507208,7.603607461729614e-05,0.013391473461598196,0.0013391473461598197
4.159284371659846,23.33094161010638,0.00012421604325561967,0.021876929538179737,0.0021876929538179736
3.827711505324598,24.313270201464498,0.0005226595956743397,0.09205080799016471,0.009205080799016472
3.9460507632616366,27.805811375265844,0.00028080692839392004,0.0494557162287372,0.00494557162287372
5.001984591629404,28.412037062149565,1.1784736153036268e-05,0.0020755277312727474,0.00020755277312727475
3.2630245049667352,22.6034854341525,0.005330443566672559,0.9387977209623711,0.09387977209623712
3.1801694638601106,23.224904409677297,0.009064222279454375,1.5963908278575045,0.15963908278575045
4.653046967513026,22.424828530283328,2.9028326130570318e-05,0.005112468798116045,0.0005112468798116045
3.7506380265689727,24.79863400551065,0.0006734715802131463,0.11861181470713933,0.011861181470713933
4.6997421039800775,26.832583576588128,2.281917535618398e-05,0.004018913163731122,0.0004018913163731122
3.5553512268027503,22.282528754634207,0.0016534547230862312,0.29120644582994704,0.029120644582994702
4.286180625706416,23.307357420548666,8.473668827568285e-05,0.014923825539113264,0.0014923825539113265
3.5261444994119273,29.303846175891504,0.0015000118655934813,0.2641820897683239,0.02641820897683239
3.4204140945043218,20.48569289846958,0.002506583792155215,0.44145953747437644,0.04414595374743764
3.3002631158393685,24.60769605239566,0.0034398279685058804,0.6058225018132557,0.06058225018132557
4.753433484063722,27.115580415967777,2.267488648926032e-05,0.003993501008488528,0.00039935010084885274
3.119991204531963,21.50454011557474,0.010539963064153734,1.8562982948587556,0.18562982948587556
4.439152500753628,20.47374020005482,5.750507443677014e-05,0.010127793709803958,0.0010127793709803958
4.8963743793408225,21.382053716385307,1.3288055561920144e-05,0.0023402923455653757,0.00023402923455653757
3.7340850442312337,29.18823193530683,0.0006776620246514182,0.11934983578160777,0.011934983578160776
4.130971546907866,20.092597818211235,0.00016751107925459533,0.02950205127831933,0.002950205127831933
3.1836272924789717,21.883219748113518,0.005474017132652706,0.9640838974027945,0.09640838974027946
3.245316468384759,20.312835129016445,0.004647611929811148,0.8185374130783394,0.08185374130783393
4.253231480435898,21.10629467562203,0.00011131619331178612,0.019605007966071772,0.0019605007966071774
3.0359329711441876,26.201492866282962,0.01394980072622631,2.4568389039029777,0.24568389039029775
4.298959792441015,22.416389087390858,9.120714591781663e-05,0.016063402539045864,0.0016063402539045865
3.8702813401729226,25.692120504306768,0.0005008279138568394,0.08820581218846656,0.008820581218846655
4.382438651631883,25.90195382766126,6.993342507640249e-05,0.012316674824456007,0.0012316674824456007
3.076377983644076,28.49435333089779,0.012272803510791979,2.1614861543206834,0.21614861543206834
4.6766008807535995,20.04741392911874,3.4930580091714396e-05,0.00615197376575274,0.000615197376575274
4.916059683350344,28.533694593423668,1.4067115198330399e-05,0.00247750032872995,0.000247750032872995
3.9501713712346382,26.19119086426974,0.00027278488223598125,0.04804287345940102,0.004804287345940102
2.973423981309721,21.627434861049576,0.018829524865147232,3.3162559192497305,0.33162559192497304
3.145972087336116,27.729373881352842,0.008760622739842615,1.5429208769410814,0.15429208769410813
3.36681523317164,28.554915417905857,0.002953972610709972,0.5202536561982403,0.05202536561982403
3.1033544948598974,22.542634837541573,0.008701922676038623,1.5325826217039225,0.15325826217039223
3.1990505405184546,29.18793680902681,0.008879201484639816,1.5638049654747643,0.15638049654747643
3.816904402045714,24.54457430298658,0.0005155046525842254,0.09079067941313379,0.00907906794131338
4.207689066291838,26.034244543333216,0.0001102975513516686,0.019425604744055875,0.0019425604744055876
3.368689625005157,29.84649533617644,0.0035289136041104304,0.621512263955929,0.062151226395592896
3.5356107664630008,23.615360786391992,0.0015257457484563132,0.2687143412181259,0.026871434121812587
4.095250773445796,28.13159345820113,0.0001710292949060396,0.030121679418851695,0.0030121679418851693
4.799858114975782,23.183991178284597,2.0499345944372247e-05,0.00361034480772284,0.000361034480772284
3.3470876887944483,27.99213522241491,0.0029134375774881468,0.5131146261472124,0.051311462614721234
4.363561997754234,26.007339188626425,7.34716346662813e-05,0.012939824297425462,0.0012939824297425462
3.112713157534193,22.163556952254012,0.012344781197138508,2.174162864440034,0.2174162864440034
4.418275685552686,24.140260937892364,6.240263054934982e-05,0.010990351292351491,0.001099035129235149
4.694581427583528,23.176356343635618,2.5415647412490435e-05,0.004476203822287816,0.0004476203822287816
3.2224501605527895,20.78108393080364,0.005529321187754792,0.973824047587374,0.0973824047587374
4.612475164415291,20.298347700996974,3.2050753559170155e-05,0.005644778716841048,0.0005644778716841047
4.549916384746005,23.464786554071807,3.904679720904488e-05,0.006876921924456984,0.0006876921924456984
3.642426427969248,20.190341478174865,0.0009505242737518228,0.16740633509317102,0.0167406335093171
3.1898121405953193,21.65487757581775,0.007692273810205229,1.3547632634533449,0.1354763263453345
4.462000655651841,27.25183320850869,4.448713080551558e-05,0.007835073477467404,0.0007835073477467404
4.26816915514269,27.080912356835878,0.00010569832876445551,0.018615589661995904,0.0018615589661995905
3.3203155741238417,27.385803864573827,0.0036765118168458483,0.6475072611828908,0.06475072611828908
3.0068606397313205,23.17153171129979,0.016107465358376944,2.8368467989173474,0.28368467989173474
3.80869025944714,28.900194571176954,0.00044920637857840653,0.07911422739522896,0.007911422739522896
4.689338809599264,25.938305480284477,2.9844324840385504e-05,0.005256182490888695,0.0005256182490888695
5.049675230073262,21.260263417466266,1.1117054876169718e-05,0.0019579357047910108,0.00019579357047910107
4.4605119645498075,21.43718661455534,5.726178724168268e-05,0.010084945969005155,0.0010084945969005155
4.63611600986952,26.930954269297015,2.7227848076093898e-05,0.004795368603161657,0.0004795368603161657
3.5346815356756878,21.72943936442078,0.0017229537629903035,0.3034466167378523,0.030344661673785227
4.7205063224961386,25.072927015820433,2.523755423681809e-05,0.0044448380521884025,0.00044448380521884025
3.7833821885762373,29.917744759287107,0.0004686933313512133,0.08254626951757568,0.008254626951757568
3.4790651730429762,20.040076047333393,0.0019546366498394145,0.3442506067697177,0.03442506067697177
3.6989584450380355,20.16579801897557,0.0008273415020100109,0.14571138533400313,0.014571138533400313
4.522287436925627,29.930845819305066,4.563096470406499e-05,0.008036525503679927,0.0008036525503679927
3.2900998702074737,25.846388341341655,0.0045041302032369805,0.7932674113940971,0.07932674113940971
3.450537270093847,21.26909975518513,0.0022953215160953265,0.4042520254147089,0.04042520254147089
3.4439244524893002,28.973021997540936,0.0027456628838680433,0.4835661471068398,0.04835661471068398
4.720382287573304,28.803803001276922,2.707014488055856e-05,0.004767593916363974,0.0004767593916363974
4.6171757800015705,25.362004131113753,2.5608701152342904e-05,0.004510204446950632,0.0004510204446950632
3.0616392640920242,26.217920298607567,0.011506849113174098,2.026586265812222,0.2026586265812222
4.047071178162511,22.731871915008764,0.00020512001501158452,0.03612573704384027,0.003612573704384027
4.211047132055261,20.505196963720053,9.843072475661092e-05,0.017335619244134317,0.0017335619244134317
3.8692906581385356,25.945676088908645,0.00040956925642324335,0.07213333744126162,0.0072133337441261615
3.5741556936354244,22.94755193202763,0.0015397559894689528,0.271181824865272,0.027118182486527198
2.9905831574535777,26.63621046660352,0.014241533253082968,2.5082188365329725,0.2508218836532973
4.307009078176498,28.362451768426013,8.816019633847844e-05,0.015526773779132823,0.0015526773779132824
3.048406965920127,20.18160543914364,0.011268544309242097,1.9846160237437183,0.19846160237437183
4.960249559156326,25.957137746857274,1.2079148530490698e-05,0.0021273796391900216,0.00021273796391900216
3.7814620456354446,22.312805396868523,0.0006794437994814529,0.11966364196467348,0.011966364196467348
3.5733296057928254,28.738884979038012,0.0012362829180191093,0.21773414752152553,0.021773414752152553
4.76547016822912,22.536645065618284,2.235946626145129e-05,0.003937949197966801,0.00039379491979668016
4.602758770225698,26.107701332354182,2.904829659894536e-05,0.005115985997006257,0.0005115985997006257
4.062904057902904,25.535408400896117,0.00024158905428525878,0.04254866424071978,0.0042548664240719776
3.023164787741956,23.96166500059249,0.015437085518485738,2.718779501515708,0.2718779501515708
3.654530068297122,26.77620763599794,0.0009267026942585084,0.1632108785128085,0.01632108785128085
3.0790771927743013,27.257696347154337,0.011994347616699107,2.1124445022530467,0.21124445022530466
3.24207356583572,25.669377953193866,0.004512227847999266,0.7946935685896308,0.07946935685896309
3.9441655152102726,27.58422237184754,0.00034862560836278325,0.061399942144853385,0.0061399942144853385
3.3090348794954534,29.83417075992938,0.0038879384638285087,0.684743722249477,0.0684743722249477
4.994766647021686,24.19272387900805,1.1451473887771153e-05,0.0020168335811142552,0.00020168335811142552
4.727995314980237,25.14583051885531,2.2917919484630163e-05,0.0040363039796330645,0.00040363039796330644
3.2231763568278864,20.12469877941213,0.0054590167782997195,0.9614420349941466,0.09614420349941466
3.318426934272332,27.960285563103785,0.004260851432520194,0.7504211542954565,0.07504211542954566
4.432136001698048,25.202300670459937,5.8575290144227845e-05,0.010316280100201409,0.001031628010020141
3.8035719244475494,24.079614303605652,0.0005643384603538496,0.09939128963751999,0.009939128963751999
3.641123427613036,20.94071963089396,0.0009996597549542983,0.176060076042551,0.0176060076042551
3.1895109074792383,28.896564216753973,0.0073036263611400325,1.2863146747239826,0.12863146747239826
3.634243316609373,23.950072400405563,0.0009778080744494,0.17221155807202831,0.01722115580720283
4.087514808442239,26.8258159820922,0.00022987205514508403,0.040485066352152196,0.004048506635215219
4.054670689557738,21.493741563681507,0.00017171464772731574,0.030242383757734848,0.0030242383757734847
4.030874465375648,29.615496295410324,0.00025433778516835437,0.04479397072385057,0.0044793970723850576
3.597688846608953,21.78441761821831,0.0014170082684088613,0.24956349623216867,0.024956349623216866
3.148979577400858,21.995419928994902,0.007289858269500149,1.2838898384243664,0.12838898384243663
4.0027206789451295,28.58982860557714,0.0003146731668410091,0.05542023814403853,0.005542023814403853
4.417642592801739,29.12582744141931,6.574618504489835e-05,0.011579218110107498,0.0011579218110107498
4.443835861454754,22.121474075233014,6.0392887963567876e-05,0.010636395428143574,0.0010636395428143574
3.388061419904916,24.69800888174828,0.002896323878631938,0.510100561504657,0.0510100561504657
3.2565059042352202,27.3349490456283,0.00495081752161004,0.8719379819059602,0.08719379819059601
4.7470142500507615,28.783657338108014,2.2254490891252148e-05,0.003919460935767329,0.00039194609357673285
4.8725899101179895,23.790526950373053,1.658227938160508e-05,0.002920471044688287,0.0002920471044688287
3.705051678925082,25.170194868494292,0.0009154425409763662,0.1612277403167576,0.01612277403167576
4.648912876190619,27.41716410519735,3.0364889556148207e-05,0.005347864348628823,0.0005347864348628822
3.2215546075958326,27.311359766527953,0.005264920630404846,0.9272578214269015,0.09272578214269014
4.267017074338318,27.829601300260848,0.0001057071646282447,0.018617145834326457,0.0018617145834326457
4.677181957271253,25.699338186415265,2.9838526912702094e-05,0.005255161359865093,0.0005255161359865093
3.102100950038789,21.04615096804775,0.010944667172646659,1.9275747824465297,0.19275747824465297
4.615249609008068,29.0397329087804,3.517666679679024e-05,0.006195314556250697,0.0006195314556250697
4.292782839772557,28.655725393210282,8.701142309485459e-05,0.01532445183546579,0.0015324451835465789
4.596053811323339,27.98097435818333,3.213099718874371e-05,0.005658911224881542,0.0005658911224881542
4.699454554431645,20.998624771607297,2.4050117919652838e-05,0.004235706768009258,0.0004235706768009258
4.942155497040468,22.043973670814292,1.1743253983262284e-05,0.0020682218915321535,0.00020682218915321534
4.899622021101716,27.43600365107652,1.5233680761740536e-05,0.002682955855757743,0.00026829558557577433
4.566887636801856,20.231400945819466,3.769787361427997e-05,0.006639349500946989,0.0006639349500946989
4.885049268289183,29.792246337072797,1.5002387462332648e-05,0.002642220479866026,0.0002642220479866026
3.5805111477740548,23.771446803556806,0.0008928419620352538,0.1572473263536489,0.01572473263536489
3.4668520989492637,27.193125336908235,0.001763428836971647,0.3105750867674465,0.03105750867674465
4.093959411319928,28.875710884880434,0.0001990583993531672,0.03505816529407981,0.003505816529407981
4.20508044898244,23.946298881500823,0.00011203936015325898,0.01973237211019197,0.001973237211019197
3.8458912489471273,23.19132488599666,0.0004623135071668125,0.08142265488221902,0.008142265488221901
3.1198372576970526,26.087411288982466,0.007718204997732037,1.3593302642005665,0.13593302642005664
3.246037174880333,25.809893737480508,0.00643775386872439,1.1338172113597396,0.11338172113597396
4.9222731756807,24.09139977624797,1.3914503188424692e-05,0.002450622301545357,0.00024506223015453567
4.560540436294698,26.017747558677087,3.97141024363658e-05,0.0069944477210927445,0.0006994447721092744
4.484275295349854,29.353813695664947,6.04307625757101e-05,0.010643065904834064,0.0010643065904834064
4.429564521660103,24.676402566265963,6.652409885476563e-05,0.011716224290301324,0.0011716224290301324
3.6974844772500455,21.967421807506312,0.0007674812085268101,0.1351687904457418,0.013516879044574178
3.9951529256174814,23.772059828830038,0.00023641008809224262,0.04163654471480577,0.004163654471480577
4.900267609611193,23.941069825931187,1.4539135892020827e-05,0.0025606326133027083,0.00025606326133027085
4.118227659647113,21.3110869302622,0.00017097265543265222,0.03011170407479871,0.0030111704074798707
3.7944402313199688,21.628715005545548,0.0005350381265945097,0.09423091485582505,0.009423091485582505
4.751313304597622,26.845620733936773,2.165296029761367e-05,0.0038135193676157196,0.00038135193676157195
3.277595319631727,23.394777542089027,0.005628766428085723,0.9913383433144575,0.09913383433144575
4.898872846514081,29.548983918558076,1.4841375707615908e-05,0.002613863089625314,0.0002613863089625314
3.144812032360674,22.435967453586073,0.011271407927171635,1.9851203641334685,0.19851203641334686
4.772917454134132,20.989245051048222,2.12360318101502e-05,0.0037400899224036537,0.0003740089922403654
3.26955133860586,27.53504563000258,0.00607851286592671,1.0705476859470122,0.10705476859470123
3.124633345703565,28.8103605191787,0.009522596336788654,1.6771196668352177,0.16771196668352178
3.011255317879685,22.78113356871488,0.017083751514799295,3.008790316786452,0.3008790316786452
3.266719032449245,22.02088101645478,0.004432874181822683,0.7807178009026109,0.07807178009026108
3.3024429846645615,21.85766134871087,0.003734873394047368,0.6577859021596225,0.06577859021596225
3.5877544235859187,25.220123013665123,0.0013188481995312972,0.23227554490145205,0.023227554490145207
3.358559654677844,24.68416641246771,0.003721242480751091,0.6553852257098821,0.06553852257098822
4.675483358822387,22.594398398545344,2.779855924836253e-05,0.004895882254821609,0.0004895882254821609
3.735208912406715,20.451731169894263,0.0005875225208974125,0.1034744663804523,0.01034744663804523
3.77531436886408,24.814913403262807,0.0004976631356681348,0.0876484314538719,0.00876484314538719
3.1488978485377497,29.593323476356083,0.006760644124802023,1.1906846432601323,0.11906846432601323
3.864860991627768,26.525192007526634,0.0003366959608680071,0.05929889262807341,0.005929889262807341
4.0817132684764985,24.955065566286184,0.0001865500359764405,0.0328551923361707,0.00328551923361707
3.6130775178974224,21.10692074029616,0.0012899081747249862,0.2271786277325646,0.022717862773256457
4.34313752056641,22.524362905495874,7.574063602584521e-05,0.013339440816871858,0.0013339440816871858
